DateTime;time_t;rawT;T
2025-01-22 01:25;1737505500;16.74;18.81
2025-01-22 01:26;1737505560;16.77;18.85
2025-01-22 01:27;1737505620;16.74;18.81
2025-01-22 01:28;1737505680;16.77;18.85
2025-01-22 01:29;1737505740;16.74;18.81
2025-01-22 01:30;1737505800;16.71;18.78
2025-01-22 01:31;1737505860;16.71;18.78
2025-01-22 01:32;1737505920;16.71;18.78
2025-01-22 01:33;1737505980;16.71;18.78
2025-01-22 01:34;1737506040;16.71;18.78
2025-01-22 01:35;1737506100;16.71;18.78
2025-01-22 01:36;1737506160;16.71;18.78
2025-01-22 01:37;1737506220;16.67;18.74
2025-01-22 01:38;1737506280;16.67;18.74
2025-01-22 01:39;1737506340;16.67;18.74
2025-01-22 01:40;1737506400;16.67;18.74
2025-01-22 01:41;1737506460;16.64;18.71
2025-01-22 01:42;1737506520;16.64;18.71
2025-01-22 01:43;1737506580;16.64;18.71
2025-01-22 01:44;1737506640;16.64;18.71
2025-01-22 01:45;1737506700;16.61;18.67
2025-01-22 01:46;1737506760;16.61;18.67
2025-01-22 01:47;1737506820;16.64;18.71
2025-01-22 01:48;1737506880;16.64;18.71
2025-01-22 01:49;1737506940;16.61;18.67
2025-01-22 01:50;1737507000;16.61;18.67
2025-01-22 01:51;1737507060;16.61;18.67
2025-01-22 01:52;1737507120;16.61;18.67
2025-01-22 01:53;1737507180;16.61;18.67
2025-01-22 01:54;1737507240;16.61;18.67
2025-01-22 01:55;1737507300;16.57;18.64
2025-01-22 01:56;1737507360;16.57;18.64
2025-01-22 01:57;1737507420;16.57;18.64
2025-01-22 01:58;1737507480;16.54;18.6
2025-01-22 01:59;1737507540;16.57;18.64
2025-01-22 02:00;1737507600;16.57;18.64
2025-01-22 02:01;1737507660;16.54;18.6
2025-01-22 02:02;1737507720;16.54;18.6
2025-01-22 02:03;1737507780;16.57;18.64
2025-01-22 02:04;1737507840;16.54;18.6
2025-01-22 02:05;1737507900;16.57;18.64
2025-01-22 02:06;1737507960;16.54;18.6
2025-01-22 02:07;1737508020;16.54;18.6
2025-01-22 02:08;1737508080;16.57;18.64
2025-01-22 02:09;1737508140;16.54;18.6
2025-01-22 02:10;1737508200;16.57;18.64
2025-01-22 02:11;1737508260;16.5;18.57
2025-01-22 02:12;1737508320;16.54;18.6
2025-01-22 02:13;1737508380;16.54;18.6
2025-01-22 02:14;1737508440;16.54;18.6
2025-01-22 02:15;1737508500;16.54;18.6
2025-01-22 02:16;1737508560;16.54;18.6
2025-01-22 02:17;1737508620;16.54;18.6
2025-01-22 02:18;1737508680;16.54;18.6
2025-01-22 02:19;1737508740;16.5;18.57
2025-01-22 02:20;1737508800;16.5;18.57
2025-01-22 02:21;1737508860;16.54;18.6
2025-01-22 02:22;1737508920;16.5;18.57
2025-01-22 02:23;1737508980;16.5;18.57
2025-01-22 02:24;1737509040;16.5;18.57
2025-01-22 02:25;1737509100;16.5;18.57
2025-01-22 02:26;1737509160;16.5;18.57
2025-01-22 02:27;1737509220;16.5;18.57
2025-01-22 02:28;1737509280;16.5;18.57
2025-01-22 02:29;1737509340;16.5;18.57
2025-01-22 02:30;1737509400;16.5;18.57
2025-01-22 02:31;1737509460;16.5;18.57
2025-01-22 02:32;1737509520;16.5;18.57
2025-01-22 02:33;1737509580;16.5;18.57
2025-01-22 02:34;1737509640;16.47;18.54
2025-01-22 02:35;1737509700;16.5;18.57
2025-01-22 02:36;1737509760;16.5;18.57
2025-01-22 02:37;1737509820;16.47;18.54
2025-01-22 02:38;1737509880;16.5;18.57
2025-01-22 02:39;1737509940;16.47;18.54
2025-01-22 02:40;1737510000;16.5;18.57
2025-01-22 02:41;1737510060;16.5;18.57
2025-01-22 02:42;1737510120;16.5;18.57
2025-01-22 02:43;1737510180;16.47;18.54
2025-01-22 02:44;1737510240;16.5;18.57
2025-01-22 02:45;1737510300;16.47;18.54
2025-01-22 02:46;1737510360;16.47;18.54
2025-01-22 02:47;1737510420;16.5;18.57
2025-01-22 02:48;1737510480;16.47;18.54
2025-01-22 02:49;1737510540;16.47;18.54
2025-01-22 02:50;1737510600;16.47;18.54
2025-01-22 02:51;1737510660;16.47;18.54
2025-01-22 02:52;1737510720;16.47;18.54
2025-01-22 02:53;1737510780;16.44;18.5
2025-01-22 02:54;1737510840;16.47;18.54
2025-01-22 02:55;1737510900;16.47;18.54
2025-01-22 02:56;1737510960;16.47;18.54
2025-01-22 02:57;1737511020;16.47;18.54
2025-01-22 02:58;1737511080;16.44;18.5
2025-01-22 02:59;1737511140;16.47;18.54
2025-01-22 03:00;1737511200;16.47;18.54
2025-01-22 03:01;1737511260;16.47;18.54
2025-01-22 03:02;1737511320;16.44;18.5
2025-01-22 03:03;1737511380;16.47;18.54
2025-01-22 03:04;1737511440;16.44;18.5
2025-01-22 03:05;1737511500;16.47;18.54
2025-01-22 03:06;1737511560;16.44;18.5
2025-01-22 03:07;1737511620;16.47;18.54
2025-01-22 03:08;1737511680;16.47;18.54
2025-01-22 03:09;1737511740;16.44;18.5
2025-01-22 03:10;1737511800;16.44;18.5
2025-01-22 03:11;1737511860;16.44;18.5
2025-01-22 03:12;1737511920;16.4;18.47
2025-01-22 03:13;1737511980;16.44;18.5
2025-01-22 03:14;1737512040;16.4;18.47
2025-01-22 03:15;1737512100;16.4;18.47
2025-01-22 03:16;1737512160;16.4;18.47
2025-01-22 03:17;1737512220;16.4;18.47
2025-01-22 03:18;1737512280;16.4;18.47
2025-01-22 03:19;1737512340;16.44;18.5
2025-01-22 03:20;1737512400;16.44;18.5
2025-01-22 03:21;1737512460;16.37;18.43
2025-01-22 03:22;1737512520;16.4;18.47
2025-01-22 03:23;1737512580;16.4;18.47
2025-01-22 03:24;1737512640;16.4;18.47
2025-01-22 03:25;1737512700;16.4;18.47
2025-01-22 03:26;1737512760;16.4;18.47
2025-01-22 03:27;1737512820;16.37;18.43
2025-01-22 03:28;1737512880;16.4;18.47
2025-01-22 03:29;1737512940;16.4;18.47
2025-01-22 03:30;1737513000;16.4;18.47
2025-01-22 03:31;1737513060;16.4;18.47
2025-01-22 03:32;1737513120;16.4;18.47
2025-01-22 03:33;1737513180;16.4;18.47
2025-01-22 03:34;1737513240;16.37;18.43
2025-01-22 03:35;1737513300;16.37;18.43
2025-01-22 03:36;1737513360;16.4;18.47
2025-01-22 03:37;1737513420;16.37;18.43
2025-01-22 03:38;1737513480;16.34;18.4
2025-01-22 03:39;1737513540;16.34;18.4
2025-01-22 03:40;1737513600;16.37;18.43
2025-01-22 03:41;1737513660;16.34;18.4
2025-01-22 03:42;1737513720;16.34;18.4
2025-01-22 03:43;1737513780;16.34;18.4
2025-01-22 03:44;1737513840;16.34;18.4
2025-01-22 03:45;1737513900;16.34;18.4
2025-01-22 03:46;1737513960;16.34;18.4
2025-01-22 03:47;1737514020;16.34;18.4
2025-01-22 03:48;1737514080;16.37;18.43
2025-01-22 03:49;1737514140;16.34;18.4
2025-01-22 03:50;1737514200;16.34;18.4
2025-01-22 03:51;1737514260;16.34;18.4
2025-01-22 03:52;1737514320;16.3;18.36
2025-01-22 03:53;1737514380;16.3;18.36
2025-01-22 03:54;1737514440;16.34;18.4
2025-01-22 03:55;1737514500;16.34;18.4
2025-01-22 03:56;1737514560;16.3;18.36
2025-01-22 03:57;1737514620;16.34;18.4
2025-01-22 03:58;1737514680;16.3;18.36
2025-01-22 03:59;1737514740;16.34;18.4
2025-01-22 04:00;1737514800;16.34;18.4
2025-01-22 04:01;1737514860;16.3;18.36
2025-01-22 04:02;1737514920;16.3;18.36
2025-01-22 04:03;1737514980;16.3;18.36
2025-01-22 04:04;1737515040;16.3;18.36
2025-01-22 04:05;1737515100;16.3;18.36
2025-01-22 04:06;1737515160;16.3;18.36
2025-01-22 04:07;1737515220;16.3;18.36
2025-01-22 04:08;1737515280;16.3;18.36
2025-01-22 04:09;1737515340;16.3;18.36
2025-01-22 04:10;1737515400;16.3;18.36
2025-01-22 04:11;1737515460;16.3;18.36
2025-01-22 04:12;1737515520;16.3;18.36
2025-01-22 04:13;1737515580;16.3;18.36
2025-01-22 04:14;1737515640;16.3;18.36
2025-01-22 04:15;1737515700;16.3;18.36
2025-01-22 04:16;1737515760;16.34;18.4
2025-01-22 04:17;1737515820;16.3;18.36
2025-01-22 04:18;1737515880;16.3;18.36
2025-01-22 04:19;1737515940;16.3;18.36
2025-01-22 04:20;1737516000;16.3;18.36
2025-01-22 04:21;1737516060;16.3;18.36
2025-01-22 04:22;1737516120;16.3;18.36
2025-01-22 04:23;1737516180;16.3;18.36
2025-01-22 04:24;1737516240;16.3;18.36
2025-01-22 04:25;1737516300;16.3;18.36
2025-01-22 04:26;1737516360;16.3;18.36
2025-01-22 04:27;1737516420;16.27;18.33
2025-01-22 04:28;1737516480;16.27;18.33
2025-01-22 04:29;1737516540;16.3;18.36
2025-01-22 04:30;1737516600;16.27;18.33
2025-01-22 04:31;1737516660;16.27;18.33
2025-01-22 04:32;1737516720;16.27;18.33
2025-01-22 04:33;1737516780;16.27;18.33
2025-01-22 04:34;1737516840;16.27;18.33
2025-01-22 04:35;1737516900;16.27;18.33
2025-01-22 04:36;1737516960;16.27;18.33
2025-01-22 04:37;1737517020;16.27;18.33
2025-01-22 04:38;1737517080;16.27;18.33
2025-01-22 04:39;1737517140;16.27;18.33
2025-01-22 04:40;1737517200;16.27;18.33
2025-01-22 04:41;1737517260;16.27;18.33
2025-01-22 04:42;1737517320;16.27;18.33
2025-01-22 04:43;1737517380;16.27;18.33
2025-01-22 04:44;1737517440;16.27;18.33
2025-01-22 04:45;1737517500;16.23;18.29
2025-01-22 04:46;1737517560;16.27;18.33
2025-01-22 04:47;1737517620;16.27;18.33
2025-01-22 04:48;1737517680;16.23;18.29
2025-01-22 04:49;1737517740;16.23;18.29
2025-01-22 04:50;1737517800;16.23;18.29
2025-01-22 04:51;1737517860;16.23;18.29
2025-01-22 04:52;1737517920;16.23;18.29
2025-01-22 04:53;1737517980;16.23;18.29
2025-01-22 04:54;1737518040;16.2;18.26
2025-01-22 04:55;1737518100;16.23;18.29
2025-01-22 04:56;1737518160;16.27;18.33
2025-01-22 04:57;1737518220;16.23;18.29
2025-01-22 04:58;1737518280;16.2;18.26
2025-01-22 04:59;1737518340;16.23;18.29
2025-01-22 05:00;1737518400;16.2;18.26
2025-01-22 05:01;1737518460;16.23;18.29
2025-01-22 05:02;1737518520;16.2;18.26
2025-01-22 05:03;1737518580;16.2;18.26
2025-01-22 05:04;1737518640;16.2;18.26
2025-01-22 05:05;1737518700;16.2;18.26
2025-01-22 05:06;1737518760;16.2;18.26
2025-01-22 05:07;1737518820;16.2;18.26
2025-01-22 05:08;1737518880;16.17;18.23
2025-01-22 05:09;1737518940;16.17;18.23
2025-01-22 05:10;1737519000;16.2;18.26
2025-01-22 05:11;1737519060;16.2;18.26
2025-01-22 05:12;1737519120;16.17;18.23
2025-01-22 05:13;1737519180;16.2;18.26
2025-01-22 05:14;1737519240;16.2;18.26
2025-01-22 05:15;1737519300;16.17;18.23
2025-01-22 05:16;1737519360;16.17;18.23
2025-01-22 05:17;1737519420;16.17;18.23
2025-01-22 05:18;1737519480;16.17;18.23
2025-01-22 05:19;1737519540;16.17;18.23
2025-01-22 05:20;1737519600;16.17;18.23
2025-01-22 05:21;1737519660;16.2;18.26
2025-01-22 05:22;1737519720;16.2;18.26
2025-01-22 05:23;1737519780;16.17;18.23
2025-01-22 05:24;1737519840;16.17;18.23
2025-01-22 05:25;1737519900;16.17;18.23
2025-01-22 05:26;1737519960;16.13;18.19
2025-01-22 05:27;1737520020;16.17;18.23
2025-01-22 05:28;1737520080;16.17;18.23
2025-01-22 05:29;1737520140;16.13;18.19
2025-01-22 05:30;1737520200;16.17;18.23
2025-01-22 05:31;1737520260;16.17;18.23
2025-01-22 05:32;1737520320;16.17;18.23
2025-01-22 05:33;1737520380;16.17;18.23
2025-01-22 05:34;1737520440;16.13;18.19
2025-01-22 05:35;1737520500;16.17;18.23
2025-01-22 05:36;1737520560;16.17;18.23
2025-01-22 05:37;1737520620;16.17;18.23
2025-01-22 05:38;1737520680;16.13;18.19
2025-01-22 05:39;1737520740;16.17;18.23
2025-01-22 05:40;1737520800;16.17;18.23
2025-01-22 05:41;1737520860;16.17;18.23
2025-01-22 05:42;1737520920;16.17;18.23
2025-01-22 05:43;1737520980;16.17;18.23
2025-01-22 05:44;1737521040;16.17;18.23
2025-01-22 05:45;1737521100;16.13;18.19
2025-01-22 05:46;1737521160;16.13;18.19
2025-01-22 05:47;1737521220;16.13;18.19
2025-01-22 05:48;1737521280;16.13;18.19
2025-01-22 05:49;1737521340;16.13;18.19
2025-01-22 05:50;1737521400;16.1;18.16
2025-01-22 05:51;1737521460;16.1;18.16
2025-01-22 05:52;1737521520;16.1;18.16
2025-01-22 05:53;1737521580;16.1;18.16
2025-01-22 05:54;1737521640;16.1;18.16
2025-01-22 05:55;1737521700;16.1;18.16
2025-01-22 05:56;1737521760;16.1;18.16
2025-01-22 05:57;1737521820;16.13;18.19
2025-01-22 05:58;1737521880;16.06;18.12
2025-01-22 05:59;1737521940;16.1;18.16
2025-01-22 06:00;1737522000;16.13;18.19
2025-01-22 06:01;1737522060;16.13;18.19
2025-01-22 06:02;1737522120;16.13;18.19
2025-01-22 06:03;1737522180;16.13;18.19
2025-01-22 06:04;1737522240;16.17;18.23
2025-01-22 06:05;1737522300;16.17;18.23
2025-01-22 06:06;1737522360;16.17;18.23
2025-01-22 06:07;1737522420;16.17;18.23
2025-01-22 06:08;1737522480;16.17;18.23
2025-01-22 06:09;1737522540;16.2;18.26
2025-01-22 06:10;1737522600;16.17;18.23
2025-01-22 06:11;1737522660;16.17;18.23
2025-01-22 06:12;1737522720;16.2;18.26
2025-01-22 06:13;1737522780;16.2;18.26
2025-01-22 06:14;1737522840;16.2;18.26
2025-01-22 06:15;1737522900;16.17;18.23
2025-01-22 06:16;1737522960;16.2;18.26
2025-01-22 06:17;1737523020;16.2;18.26
2025-01-22 06:18;1737523080;16.2;18.26
2025-01-22 06:19;1737523140;16.2;18.26
2025-01-22 06:20;1737523200;16.2;18.26
2025-01-22 06:21;1737523260;16.2;18.26
2025-01-22 06:22;1737523320;16.2;18.26
2025-01-22 06:23;1737523380;16.23;18.29
2025-01-22 06:24;1737523440;16.2;18.26
2025-01-22 06:25;1737523500;16.2;18.26
2025-01-22 06:26;1737523560;16.2;18.26
2025-01-22 06:27;1737523620;16.2;18.26
2025-01-22 06:28;1737523680;16.2;18.26
2025-01-22 06:29;1737523740;16.17;18.23
2025-01-22 06:30;1737523800;16.2;18.26
2025-01-22 06:31;1737523860;16.2;18.26
2025-01-22 06:32;1737523920;16.23;18.29
2025-01-22 06:33;1737523980;16.27;18.33
2025-01-22 06:34;1737524040;16.3;18.36
2025-01-22 06:35;1737524100;16.3;18.36
2025-01-22 06:36;1737524160;16.34;18.4
2025-01-22 06:37;1737524220;16.34;18.4
2025-01-22 06:38;1737524280;16.37;18.43
2025-01-22 06:39;1737524340;16.4;18.47
2025-01-22 06:40;1737524400;16.44;18.5
2025-01-22 06:41;1737524460;16.5;18.57
2025-01-22 06:42;1737524520;16.5;18.57
2025-01-22 06:43;1737524580;16.54;18.6
2025-01-22 06:44;1737524640;16.57;18.64
2025-01-22 06:45;1737524700;16.57;18.64
2025-01-22 06:46;1737524760;16.57;18.64
2025-01-22 06:47;1737524820;16.57;18.64
2025-01-22 06:48;1737524880;16.57;18.64
2025-01-22 06:49;1737524940;16.54;18.6
2025-01-22 06:50;1737525000;16.54;18.6
2025-01-22 06:51;1737525060;16.5;18.57
2025-01-22 06:52;1737525120;16.5;18.57
2025-01-22 06:53;1737525180;16.47;18.54
2025-01-22 06:54;1737525240;16.47;18.54
2025-01-22 06:55;1737525300;16.5;18.57
2025-01-22 06:56;1737525360;16.44;18.5
2025-01-22 06:57;1737525420;16.44;18.5
2025-01-22 06:58;1737525480;16.44;18.5
2025-01-22 06:59;1737525540;16.44;18.5
2025-01-22 07:00;1737525600;16.44;18.5
2025-01-22 07:01;1737525660;16.4;18.47
2025-01-22 07:02;1737525720;16.4;18.47
2025-01-22 07:03;1737525780;16.4;18.47
2025-01-22 07:04;1737525840;16.4;18.47
2025-01-22 07:05;1737525900;16.37;18.43
2025-01-22 07:06;1737525960;16.4;18.47
2025-01-22 07:07;1737526020;16.4;18.47
2025-01-22 07:08;1737526080;16.37;18.43
2025-01-22 07:09;1737526140;16.37;18.43
2025-01-22 07:10;1737526200;16.4;18.47
2025-01-22 07:11;1737526260;16.37;18.43
2025-01-22 07:12;1737526320;16.4;18.47
2025-01-22 07:13;1737526380;16.37;18.43
2025-01-22 07:14;1737526440;16.37;18.43
2025-01-22 07:15;1737526500;16.37;18.43
2025-01-22 07:16;1737526560;16.4;18.47
2025-01-22 07:17;1737526620;16.37;18.43
2025-01-22 07:18;1737526680;16.37;18.43
2025-01-22 07:19;1737526740;16.37;18.43
2025-01-22 07:20;1737526800;16.37;18.43
2025-01-22 07:21;1737526860;16.37;18.43
2025-01-22 07:22;1737526920;16.37;18.43
2025-01-22 07:23;1737526980;16.34;18.4
2025-01-22 07:24;1737527040;16.37;18.43
2025-01-22 07:25;1737527100;16.37;18.43
2025-01-22 07:26;1737527160;16.37;18.43
2025-01-22 07:27;1737527220;16.4;18.47
2025-01-22 07:28;1737527280;16.37;18.43
2025-01-22 07:29;1737527340;16.37;18.43
2025-01-22 07:30;1737527400;16.37;18.43
2025-01-22 07:31;1737527460;16.37;18.43
2025-01-22 07:32;1737527520;16.37;18.43
2025-01-22 07:33;1737527580;16.4;18.47
2025-01-22 07:34;1737527640;16.37;18.43
2025-01-22 07:35;1737527700;16.37;18.43
2025-01-22 07:36;1737527760;16.4;18.47
2025-01-22 07:37;1737527820;16.37;18.43
2025-01-22 07:38;1737527880;16.37;18.43
2025-01-22 07:39;1737527940;16.37;18.43
2025-01-22 07:40;1737528000;16.37;18.43
2025-01-22 07:41;1737528060;16.37;18.43
2025-01-22 07:42;1737528120;16.37;18.43
2025-01-22 07:43;1737528180;16.37;18.43
2025-01-22 07:44;1737528240;16.37;18.43
2025-01-22 07:45;1737528300;16.37;18.43
2025-01-22 07:46;1737528360;16.34;18.4
2025-01-22 07:47;1737528420;16.34;18.4
2025-01-22 07:48;1737528480;16.34;18.4
2025-01-22 07:49;1737528540;16.34;18.4
2025-01-22 07:50;1737528600;16.34;18.4
2025-01-22 07:51;1737528660;16.3;18.36
2025-01-22 07:52;1737528720;16.34;18.4
2025-01-22 07:53;1737528780;16.3;18.36
2025-01-22 07:54;1737528840;16.34;18.4
2025-01-22 07:55;1737528900;16.34;18.4
2025-01-22 07:56;1737528960;16.37;18.43
2025-01-22 07:57;1737529020;16.37;18.43
2025-01-22 07:58;1737529080;16.37;18.43
2025-01-22 07:59;1737529140;16.37;18.43
2025-01-22 08:00;1737529200;16.37;18.43
2025-01-22 08:01;1737529260;16.4;18.47
2025-01-22 08:02;1737529320;16.37;18.43
2025-01-22 08:03;1737529380;16.37;18.43
2025-01-22 08:04;1737529440;16.4;18.47
2025-01-22 08:05;1737529500;16.4;18.47
2025-01-22 08:06;1737529560;16.37;18.43
2025-01-22 08:07;1737529620;16.4;18.47
2025-01-22 08:08;1737529680;16.4;18.47
2025-01-22 08:09;1737529740;16.37;18.43
2025-01-22 08:10;1737529800;16.37;18.43
2025-01-22 08:11;1737529860;16.37;18.43
2025-01-22 08:12;1737529920;16.34;18.4
2025-01-22 08:13;1737529980;16.34;18.4
2025-01-22 08:14;1737530040;16.34;18.4
2025-01-22 08:15;1737530100;16.3;18.36
2025-01-22 08:16;1737530160;16.3;18.36
2025-01-22 08:17;1737530220;16.3;18.36
2025-01-22 08:18;1737530280;16.27;18.33
2025-01-22 08:19;1737530340;16.27;18.33
2025-01-22 08:20;1737530400;16.23;18.29
2025-01-22 08:21;1737530460;16.27;18.33
2025-01-22 08:22;1737530520;16.27;18.33
2025-01-22 08:23;1737530580;16.27;18.33
2025-01-22 08:24;1737530640;16.23;18.29
2025-01-22 08:25;1737530700;16.23;18.29
2025-01-22 08:26;1737530760;16.2;18.26
2025-01-22 08:27;1737530820;16.2;18.26
2025-01-22 08:28;1737530880;16.23;18.29
2025-01-22 08:29;1737530940;16.23;18.29
2025-01-22 08:30;1737531000;16.2;18.26
2025-01-22 08:31;1737531060;16.2;18.26
2025-01-22 08:32;1737531120;16.23;18.29
2025-01-22 08:33;1737531180;16.2;18.26
2025-01-22 08:34;1737531240;16.23;18.29
2025-01-22 08:35;1737531300;16.2;18.26
2025-01-22 08:36;1737531360;16.23;18.29
2025-01-22 08:37;1737531420;16.2;18.26
2025-01-22 08:38;1737531480;16.2;18.26
2025-01-22 08:39;1737531540;16.2;18.26
2025-01-22 08:40;1737531600;16.2;18.26
2025-01-22 08:41;1737531660;16.17;18.23
2025-01-22 08:42;1737531720;16.2;18.26
2025-01-22 08:43;1737531780;16.2;18.26
2025-01-22 08:44;1737531840;16.2;18.26
2025-01-22 08:45;1737531900;16.2;18.26
2025-01-22 08:46;1737531960;16.17;18.23
2025-01-22 08:47;1737532020;16.2;18.26
2025-01-22 08:48;1737532080;16.17;18.23
2025-01-22 08:49;1737532140;16.17;18.23
2025-01-22 08:50;1737532200;16.13;18.19
2025-01-22 08:51;1737532260;16.2;18.26
2025-01-22 08:52;1737532320;16.2;18.26
2025-01-22 08:53;1737532380;16.17;18.23
2025-01-22 08:54;1737532440;16.17;18.23
2025-01-22 08:55;1737532500;16.17;18.23
2025-01-22 08:56;1737532560;16.17;18.23
2025-01-22 08:57;1737532620;16.2;18.26
2025-01-22 08:58;1737532680;16.17;18.23
2025-01-22 08:59;1737532740;16.17;18.23
2025-01-22 09:00;1737532800;16.17;18.23
2025-01-22 09:01;1737532860;16.17;18.23
2025-01-22 09:02;1737532920;16.17;18.23
2025-01-22 09:03;1737532980;16.13;18.19
2025-01-22 09:04;1737533040;16.13;18.19
2025-01-22 09:05;1737533100;16.17;18.23
2025-01-22 09:06;1737533160;16.13;18.19
2025-01-22 09:07;1737533220;16.13;18.19
2025-01-22 09:08;1737533280;16.17;18.23
2025-01-22 09:09;1737533340;16.17;18.23
2025-01-22 09:10;1737533400;16.13;18.19
2025-01-22 09:11;1737533460;16.13;18.19
2025-01-22 09:12;1737533520;16.13;18.19
2025-01-22 09:13;1737533580;16.13;18.19
2025-01-22 09:14;1737533640;16.13;18.19
2025-01-22 09:15;1737533700;16.17;18.23
2025-01-22 09:16;1737533760;16.13;18.19
2025-01-22 09:17;1737533820;16.1;18.16
2025-01-22 09:18;1737533880;16.13;18.19
2025-01-22 09:19;1737533940;16.13;18.19
2025-01-22 09:20;1737534000;16.13;18.19
2025-01-22 09:21;1737534060;16.13;18.19
2025-01-22 09:22;1737534120;16.1;18.16
2025-01-22 09:23;1737534180;16.13;18.19
2025-01-22 09:24;1737534240;16.1;18.16
2025-01-22 09:25;1737534300;16.1;18.16
2025-01-22 09:26;1737534360;16.13;18.19
2025-01-22 09:27;1737534420;16.1;18.16
2025-01-22 09:28;1737534480;16.13;18.19
2025-01-22 09:29;1737534540;16.13;18.19
2025-01-22 09:30;1737534600;16.13;18.19
2025-01-22 09:31;1737534660;16.1;18.16
2025-01-22 09:32;1737534720;16.1;18.16
2025-01-22 09:33;1737534780;16.13;18.19
2025-01-22 09:34;1737534840;16.13;18.19
2025-01-22 09:35;1737534900;16.1;18.16
2025-01-22 09:36;1737534960;16.1;18.16
2025-01-22 09:37;1737535020;16.1;18.16
2025-01-22 09:38;1737535080;16.1;18.16
2025-01-22 09:39;1737535140;16.1;18.16
2025-01-22 09:40;1737535200;16.1;18.16
2025-01-22 09:41;1737535260;16.1;18.16
2025-01-22 09:42;1737535320;16.1;18.16
2025-01-22 09:43;1737535380;16.06;18.12
2025-01-22 09:44;1737535440;16.06;18.12
2025-01-22 09:45;1737535500;16.06;18.12
2025-01-22 09:46;1737535560;16.06;18.12
2025-01-22 09:47;1737535620;16.1;18.16
2025-01-22 09:48;1737535680;16.13;18.19
2025-01-22 09:49;1737535740;16.13;18.19
2025-01-22 09:50;1737535800;16.13;18.19
2025-01-22 09:51;1737535860;16.17;18.23
2025-01-22 09:52;1737535920;16.17;18.23
2025-01-22 09:53;1737535980;16.17;18.23
2025-01-22 09:54;1737536040;16.17;18.23
2025-01-22 09:55;1737536100;16.2;18.26
2025-01-22 09:56;1737536160;16.2;18.26
2025-01-22 09:57;1737536220;16.2;18.26
2025-01-22 09:58;1737536280;16.2;18.26
2025-01-22 09:59;1737536340;16.2;18.26
2025-01-22 10:00;1737536400;16.17;18.23
2025-01-22 10:01;1737536460;16.2;18.26
2025-01-22 10:02;1737536520;16.17;18.23
2025-01-22 10:03;1737536580;16.17;18.23
2025-01-22 10:04;1737536640;16.17;18.23
2025-01-22 10:05;1737536700;16.17;18.23
2025-01-22 10:06;1737536760;16.2;18.26
2025-01-22 10:07;1737536820;16.17;18.23
2025-01-22 10:08;1737536880;16.17;18.23
2025-01-22 10:09;1737536940;16.17;18.23
2025-01-22 10:10;1737537000;16.17;18.23
2025-01-22 10:11;1737537060;16.17;18.23
2025-01-22 10:12;1737537120;16.17;18.23
2025-01-22 10:13;1737537180;16.17;18.23
2025-01-22 10:14;1737537240;16.13;18.19
2025-01-22 10:15;1737537300;16.17;18.23
2025-01-22 10:16;1737537360;16.17;18.23
2025-01-22 10:17;1737537420;16.17;18.23
2025-01-22 10:18;1737537480;16.17;18.23
2025-01-22 10:19;1737537540;16.17;18.23
2025-01-22 10:20;1737537600;16.13;18.19
2025-01-22 10:21;1737537660;16.17;18.23
2025-01-22 10:22;1737537720;16.17;18.23
2025-01-22 10:23;1737537780;16.17;18.23
2025-01-22 10:24;1737537840;16.17;18.23
2025-01-22 10:25;1737537900;16.13;18.19
2025-01-22 10:26;1737537960;16.13;18.19
2025-01-22 10:27;1737538020;16.17;18.23
2025-01-22 10:28;1737538080;16.17;18.23
2025-01-22 10:29;1737538140;16.17;18.23
2025-01-22 10:30;1737538200;16.17;18.23
2025-01-22 10:31;1737538260;16.13;18.19
2025-01-22 10:32;1737538320;16.17;18.23
2025-01-22 10:33;1737538380;16.13;18.19
2025-01-22 10:34;1737538440;16.13;18.19
2025-01-22 10:35;1737538500;16.13;18.19
2025-01-22 10:36;1737538560;16.17;18.23
2025-01-22 10:37;1737538620;16.17;18.23
2025-01-22 10:38;1737538680;16.17;18.23
2025-01-22 10:39;1737538740;16.17;18.23
2025-01-22 10:40;1737538800;16.17;18.23
2025-01-22 10:41;1737538860;16.17;18.23
2025-01-22 10:42;1737538920;16.17;18.23
2025-01-22 10:43;1737538980;16.17;18.23
2025-01-22 10:44;1737539040;16.17;18.23
2025-01-22 10:45;1737539100;16.17;18.23
2025-01-22 10:46;1737539160;16.13;18.19
2025-01-22 10:47;1737539220;16.17;18.23
2025-01-22 10:48;1737539280;16.2;18.26
2025-01-22 10:49;1737539340;16.17;18.23
2025-01-22 10:50;1737539400;16.17;18.23
2025-01-22 10:51;1737539460;16.17;18.23
2025-01-22 10:52;1737539520;16.17;18.23
2025-01-22 10:53;1737539580;16.17;18.23
2025-01-22 10:54;1737539640;16.13;18.19
2025-01-22 10:55;1737539700;16.13;18.19
2025-01-22 10:56;1737539760;16.13;18.19
2025-01-22 10:57;1737539820;16.17;18.23
2025-01-22 10:58;1737539880;16.13;18.19
2025-01-22 10:59;1737539940;16.13;18.19
2025-01-22 11:00;1737540000;16.13;18.19
2025-01-22 11:01;1737540060;16.13;18.19
2025-01-22 11:02;1737540120;16.13;18.19
2025-01-22 11:03;1737540180;16.13;18.19
2025-01-22 11:04;1737540240;16.1;18.16
2025-01-22 11:05;1737540300;16.13;18.19
2025-01-22 11:06;1737540360;16.13;18.19
